  Frequency             DB(V(VOUT))           P(V(VOUT))           
  3.169567463043e+00  4.347535893867e+01  -6.407278707029e+00  
  3.176874070649e+00  4.347527271954e+01  -6.430455309225e+00  
  3.184197521726e+00  4.347518591332e+01  -6.453666447995e+00  
  3.191537855100e+00  4.347509851812e+01  -6.476912249126e+00  
  3.198895109691e+00  4.347501053202e+01  -6.500192838611e+00  
  3.206269324505e+00  4.347492195308e+01  -6.523508342647e+00  
  3.213660538640e+00  4.347483277936e+01  -6.546858887638e+00  
  3.221068791283e+00  4.347474300890e+01  -6.570244600199e+00  
  3.228494121712e+00  4.347465263972e+01  -6.593665607148e+00  
  3.235936569296e+00  4.347456166985e+01  -6.617122035516e+00  
  3.243396173493e+00  4.347447009728e+01  -6.640614012544e+00  
  3.250872973854e+00  4.347437792001e+01  -6.664141665681e+00  
  3.258367010020e+00  4.347428513600e+01  -6.687705122590e+00  
  3.265878321723e+00  4.347419174322e+01  -6.711304511146e+00  
  3.273406948788e+00  4.347409773961e+01  -6.734939959437e+00  
  3.280952931131e+00  4.347400312311e+01  -6.758611595766e+00  
  3.288516308759e+00  4.347390789164e+01  -6.782319548648e+00  
  3.296097121774e+00  4.347381204310e+01  -6.806063946818e+00  
  3.303695410368e+00  4.347371557540e+01  -6.829844919225e+00  
  3.311311214825e+00  4.347361848640e+01  -6.853662595035e+00  
  3.318944575526e+00  4.347352077397e+01  -6.877517103633e+00  
  3.326595532940e+00  4.347342243597e+01  -6.901408574624e+00  
  3.334264127632e+00  4.347332347022e+01  -6.925337137832e+00  
  3.341950400261e+00  4.347322387457e+01  -6.949302923301e+00  
  3.349654391578e+00  4.347312364680e+01  -6.973306061298e+00  
  3.357376142429e+00  4.347302278473e+01  -6.997346682311e+00  
  3.365115693754e+00  4.347292128612e+01  -7.021424917054e+00  
  3.372873086588e+00  4.347281914875e+01  -7.045540896461e+00  
  3.380648362059e+00  4.347271637036e+01  -7.069694751695e+00  
  3.388441561392e+00  4.347261294871e+01  -7.093886614142e+00  
  3.396252725904e+00  4.347250888150e+01  -7.118116615416e+00  
  3.404081897010e+00  4.347240416645e+01  -7.142384887359e+00  
  3.411929116219e+00  4.347229880126e+01  -7.166691562040e+00  
  3.419794425137e+00  4.347219278360e+01  -7.191036771758e+00  
  3.427677865464e+00  4.347208611114e+01  -7.215420649043e+00  
  3.435579478998e+00  4.347197878153e+01  -7.239843326654e+00  
  3.443499307633e+00  4.347187079240e+01  -7.264304937585e+00  
  3.451437393358e+00  4.347176214139e+01  -7.288805615059e+00  
  3.459393778261e+00  4.347165282609e+01  -7.313345492536e+00  
  3.467368504525e+00  4.347154284409e+01  -7.337924703709e+00  
  3.475361614432e+00  4.347143219298e+01  -7.362543382505e+00  
  3.483373150360e+00  4.347132087031e+01  -7.387201663090e+00  
  3.491403154785e+00  4.347120887363e+01  -7.411899679866e+00  
  3.499451670283e+00  4.347109620047e+01  -7.436637567473e+00  
  3.507518739525e+00  4.347098284835e+01  -7.461415460790e+00  
  3.515604405283e+00  4.347086881477e+01  -7.486233494936e+00  
  3.523708710424e+00  4.347075409722e+01  -7.511091805270e+00  
  3.531831697919e+00  4.347063869316e+01  -7.535990527394e+00  
  3.539973410834e+00  4.347052260005e+01  -7.560929797151e+00  
  3.548133892335e+00  4.347040581533e+01  -7.585909750629e+00  
  3.556313185689e+00  4.347028833642e+01  -7.610930524160e+00  
  3.564511334262e+00  4.347017016073e+01  -7.635992254320e+00  
  3.572728381519e+00  4.347005128565e+01  -7.661095077933e+00  
  3.580964371026e+00  4.346993170856e+01  -7.686239132070e+00  
  3.589219346450e+00  4.346981142683e+01  -7.711424554047e+00  
  3.597493351557e+00  4.346969043779e+01  -7.736651481434e+00  
  3.605786430216e+00  4.346956873877e+01  -7.761920052046e+00  
  3.614098626396e+00  4.346944632709e+01  -7.787230403952e+00  
  3.622429984166e+00  4.346932320004e+01  -7.812582675471e+00  
  3.630780547701e+00  4.346919935490e+01  -7.837977005177e+00  
  3.639150361272e+00  4.346907478895e+01  -7.863413531894e+00  
  3.647539469256e+00  4.346894949942e+01  -7.888892394704e+00  
  3.655947916131e+00  4.346882348355e+01  -7.914413732942e+00  
  3.664375746478e+00  4.346869673855e+01  -7.939977686202e+00  
  3.672823004980e+00  4.346856926163e+01  -7.965584394332e+00  
  3.681289736425e+00  4.346844104996e+01  -7.991233997442e+00  
  3.689775985701e+00  4.346831210071e+01  -8.016926635897e+00  
  3.698281797802e+00  4.346818241103e+01  -8.042662450327e+00  
  3.706807217825e+00  4.346805197805e+01  -8.068441581620e+00  
  3.715352290971e+00  4.346792079889e+01  -8.094264170928e+00  
  3.723917062545e+00  4.346778887064e+01  -8.120130359663e+00  
  3.732501577957e+00  4.346765619038e+01  -8.146040289505e+00  
  3.741105882720e+00  4.346752275519e+01  -8.171994102398e+00  
  3.749730022454e+00  4.346738856211e+01  -8.197991940549e+00  
  3.758374042884e+00  4.346725360816e+01  -8.224033946436e+00  
  3.767037989839e+00  4.346711789037e+01  -8.250120262803e+00  
  3.775721909254e+00  4.346698140571e+01  -8.276251032664e+00  
  3.784425847170e+00  4.346684415119e+01  -8.302426399301e+00  
  3.793149849736e+00  4.346670612374e+01  -8.328646506270e+00  
  3.801893963205e+00  4.346656732033e+01  -8.354911497396e+00  
  3.810658233937e+00  4.346642773786e+01  -8.381221516778e+00  
  3.819442708400e+00  4.346628737325e+01  -8.407576708790e+00  
  3.828247433168e+00  4.346614622340e+01  -8.433977218079e+00  
  3.837072454922e+00  4.346600428516e+01  -8.460423189571e+00  
  3.845917820453e+00  4.346586155539e+01  -8.486914768464e+00  
  3.854783576657e+00  4.346571803094e+01  -8.513452100239e+00  
  3.863669770540e+00  4.346557370861e+01  -8.540035330654e+00  
  3.872576449216e+00  4.346542858521e+01  -8.566664605746e+00  
  3.881503659906e+00  4.346528265752e+01  -8.593340071833e+00  
  3.890451449942e+00  4.346513592229e+01  -8.620061875519e+00  
  3.899419866765e+00  4.346498837629e+01  -8.646830163685e+00  
  3.908408957923e+00  4.346484001622e+01  -8.673645083500e+00  
  3.917418771077e+00  4.346469083880e+01  -8.700506782419e+00  
  3.926449353995e+00  4.346454084071e+01  -8.727415408179e+00  
  3.935500754557e+00  4.346439001863e+01  -8.754371108808e+00  
  3.944573020752e+00  4.346423836920e+01  -8.781374032621e+00  
  3.953666200681e+00  4.346408588907e+01  -8.808424328221e+00  
  3.962780342554e+00  4.346393257483e+01  -8.835522144504e+00  
  3.971915494694e+00  4.346377842309e+01  -8.862667630656e+00  
  3.981071705534e+00  4.346362343041e+01  -8.889860936154e+00  
  3.990249023621e+00  4.346346759336e+01  -8.917102210772e+00  
  3.999447497610e+00  4.346331090847e+01  -8.944391604576e+00  
  4.008667176272e+00  4.346315337226e+01  -8.971729267927e+00  
  4.017908108489e+00  4.346299498122e+01  -8.999115351486e+00  
  4.027170343254e+00  4.346283573182e+01  -9.026550006208e+00  
  4.036453929675e+00  4.346267562054e+01  -9.054033383350e+00  
  4.045758916974e+00  4.346251464380e+01  -9.081565634468e+00  
  4.055085354483e+00  4.346235279802e+01  -9.109146911418e+00  
  4.064433291652e+00  4.346219007960e+01  -9.136777366359e+00  
  4.073802778041e+00  4.346202648492e+01  -9.164457151754e+00  
  4.083193863326e+00  4.346186201034e+01  -9.192186420369e+00  
  4.092606597300e+00  4.346169665219e+01  -9.219965325277e+00  
  4.102041029865e+00  4.346153040679e+01  -9.247794019855e+00  
  4.111497211045e+00  4.346136327043e+01  -9.275672657790e+00  
  4.120975190973e+00  4.346119523939e+01  -9.303601393078e+00  
  4.130475019901e+00  4.346102630993e+01  -9.331580380022e+00  
  4.139996748197e+00  4.346085647828e+01  -9.359609773240e+00  
  4.149540426343e+00  4.346068574066e+01  -9.387689727659e+00  
  4.159106104940e+00  4.346051409325e+01  -9.415820398521e+00  
  4.168693834703e+00  4.346034153223e+01  -9.444001941382e+00  
  4.178303666466e+00  4.346016805375e+01  -9.472234512112e+00  
  4.187935651179e+00  4.345999365394e+01  -9.500518266901e+00  
  4.197589839909e+00  4.345981832891e+01  -9.528853362253e+00  
  4.207266283844e+00  4.345964207474e+01  -9.557239954994e+00  
  4.216965034285e+00  4.345946488749e+01  -9.585678202268e+00  
  4.226686142655e+00  4.345928676322e+01  -9.614168261543e+00  
  4.236429660495e+00  4.345910769794e+01  -9.642710290606e+00  
  4.246195639463e+00  4.345892768765e+01  -9.671304447569e+00  
  4.255984131337e+00  4.345874672833e+01  -9.699950890871e+00  
  4.265795188015e+00  4.345856481593e+01  -9.728649779274e+00  
  4.275628861515e+00  4.345838194640e+01  -9.757401271867e+00  
  4.285485203974e+00  4.345819811564e+01  -9.786205528071e+00  
  4.295364267648e+00  4.345801331954e+01  -9.815062707631e+00  
  4.305266104917e+00  4.345782755396e+01  -9.843972970628e+00  
  4.315190768277e+00  4.345764081475e+01  -9.872936477471e+00  
  4.325138310349e+00  4.345745309774e+01  -9.901953388903e+00  
  4.335108783875e+00  4.345726439872e+01  -9.931023866004e+00  
  4.345102241715e+00  4.345707471346e+01  -9.960148070186e+00  
  4.355118736855e+00  4.345688403772e+01  -9.989326163199e+00  
  4.365158322401e+00  4.345669236723e+01  -1.001855830713e+01  
  4.375221051582e+00  4.345649969770e+01  -1.004784466441e+01  
  4.385306977749e+00  4.345630602480e+01  -1.007718539780e+01  
  4.395416154378e+00  4.345611134420e+01  -1.010658067041e+01  
  4.405548635065e+00  4.345591565154e+01  -1.013603064570e+01  
  4.415704473533e+00  4.345571894242e+01  -1.016553548745e+01  
  4.425883723626e+00  4.345552121243e+01  -1.019509535982e+01  
  4.436086439314e+00  4.345532245715e+01  -1.022471042728e+01  
  4.446312674690e+00  4.345512267211e+01  -1.025438085468e+01  
  4.456562483974e+00  4.345492185282e+01  -1.028410680719e+01  
  4.466835921509e+00  4.345471999478e+01  -1.031388845036e+01  
  4.477133041763e+00  4.345451709346e+01  -1.034372595006e+01  
  4.487453899331e+00  4.345431314430e+01  -1.037361947254e+01  
  4.497798548932e+00  4.345410814272e+01  -1.040356918439e+01  
  4.508167045414e+00  4.345390208411e+01  -1.043357525256e+01  
  4.518559443749e+00  4.345369496385e+01  -1.046363784435e+01  
  4.528975799036e+00  4.345348677727e+01  -1.049375712743e+01  
  4.539416166501e+00  4.345327751971e+01  -1.052393326982e+01  
  4.549880601500e+00  4.345306718644e+01  -1.055416643990e+01  
  4.560369159512e+00  4.345285577274e+01  -1.058445680641e+01  
  4.570881896148e+00  4.345264327386e+01  -1.061480453847e+01  
  4.581418867145e+00  4.345242968501e+01  -1.064520980555e+01  
  4.591980128368e+00  4.345221500138e+01  -1.067567277748e+01  
  4.602565735813e+00  4.345199921815e+01  -1.070619362446e+01  
  4.613175745603e+00  4.345178233044e+01  -1.073677251708e+01  
  4.623810213992e+00  4.345156433338e+01  -1.076740962628e+01  
  4.634469197362e+00  4.345134522205e+01  -1.079810512336e+01  
  4.645152752227e+00  4.345112499151e+01  -1.082885918002e+01  
  4.655860935229e+00  4.345090363681e+01  -1.085967196832e+01  
  4.666593803142e+00  4.345068115294e+01  -1.089054366069e+01  
  4.677351412871e+00  4.345045753489e+01  -1.092147442994e+01  
  4.688133821452e+00  4.345023277762e+01  -1.095246444926e+01  
  4.698941086051e+00  4.345000687605e+01  -1.098351389223e+01  
  4.709773263969e+00  4.344977982509e+01  -1.101462293280e+01  
  4.720630412635e+00  4.344955161960e+01  -1.104579174528e+01  
  4.731512589614e+00  4.344932225444e+01  -1.107702050441e+01  
  4.742419852602e+00  4.344909172442e+01  -1.110830938527e+01  
  4.753352259427e+00  4.344886002434e+01  -1.113965856335e+01  
  4.764309868053e+00  4.344862714895e+01  -1.117106821454e+01  
  4.775292736576e+00  4.344839309299e+01  -1.120253851508e+01  
  4.786300923226e+00  4.344815785118e+01  -1.123406964164e+01  
  4.797334486366e+00  4.344792141818e+01  -1.126566177125e+01  
  4.808393484497e+00  4.344768378865e+01  -1.129731508135e+01  
  4.819477976251e+00  4.344744495722e+01  -1.132902974978e+01  
  4.830588020397e+00  4.344720491847e+01  -1.136080595477e+01  
  4.841723675840e+00  4.344696366696e+01  -1.139264387493e+01  
  4.852885001621e+00  4.344672119725e+01  -1.142454368929e+01  
  4.864072056914e+00  4.344647750382e+01  -1.145650557729e+01  
  4.875284901033e+00  4.344623258116e+01  -1.148852971873e+01  
  4.886523593428e+00  4.344598642372e+01  -1.152061629386e+01  
  4.897788193684e+00  4.344573902592e+01  -1.155276548331e+01  
  4.909078761525e+00  4.344549038213e+01  -1.158497746812e+01  
  4.920395356814e+00  4.344524048673e+01  -1.161725242973e+01  
  4.931738039549e+00  4.344498933404e+01  -1.164959055001e+01  
  4.943106869868e+00  4.344473691836e+01  -1.168199201122e+01  
  4.954501908047e+00  4.344448323396e+01  -1.171445699605e+01  
  4.965923214503e+00  4.344422827507e+01  -1.174698568758e+01  
  4.977370849789e+00  4.344397203590e+01  -1.177957826933e+01  
  4.988844874599e+00  4.344371451064e+01  -1.181223492522e+01  
  5.000345349769e+00  4.344345569341e+01  -1.184495583959e+01  
  5.011872336272e+00  4.344319557835e+01  -1.187774119721e+01  
  5.023425895223e+00  4.344293415953e+01  -1.191059118327e+01  
  5.035006087878e+00  4.344267143100e+01  -1.194350598337e+01  
  5.046612975635e+00  4.344240738679e+01  -1.197648578354e+01  
  5.058246620030e+00  4.344214202088e+01  -1.200953077024e+01  
  5.069907082746e+00  4.344187532722e+01  -1.204264113036e+01  
  5.081594425605e+00  4.344160729975e+01  -1.207581705121e+01  
  5.093308710571e+00  4.344133793236e+01  -1.210905872054e+01  
  5.105049999753e+00  4.344106721890e+01  -1.214236632652e+01  
  5.116818355402e+00  4.344079515320e+01  -1.217574005776e+01  
  5.128613839913e+00  4.344052172906e+01  -1.220918010331e+01  
  5.140436515824e+00  4.344024694024e+01  -1.224268665265e+01  
  5.152286445817e+00  4.343997078046e+01  -1.227625989570e+01  
  5.164163692720e+00  4.343969324342e+01  -1.230990002283e+01  
  5.176068319505e+00  4.343941432279e+01  -1.234360722483e+01  
  5.188000389289e+00  4.343913401219e+01  -1.237738169296e+01  
  5.199959965334e+00  4.343885230522e+01  -1.241122361890e+01  
  5.211947111050e+00  4.343856919543e+01  -1.244513319480e+01  
  5.223961889990e+00  4.343828467636e+01  -1.247911061324e+01  
  5.236004365857e+00  4.343799874149e+01  -1.251315606725e+01  
  5.248074602497e+00  4.343771138428e+01  -1.254726975033e+01  
  5.260172663906e+00  4.343742259816e+01  -1.258145185641e+01  
  5.272298614227e+00  4.343713237651e+01  -1.261570257989e+01  
  5.284452517751e+00  4.343684071269e+01  -1.265002211562e+01  
  5.296634438916e+00  4.343654760001e+01  -1.268441065892e+01  
  5.308844442309e+00  4.343625303176e+01  -1.271886840555e+01  
  5.321082592667e+00  4.343595700117e+01  -1.275339555175e+01  
  5.333348954875e+00  4.343565950148e+01  -1.278799229420e+01  
  5.345643593969e+00  4.343536052584e+01  -1.282265883009e+01  
  5.357966575133e+00  4.343506006740e+01  -1.285739535701e+01  
  5.370317963702e+00  4.343475811925e+01  -1.289220207309e+01  
  5.382697825162e+00  4.343445467448e+01  -1.292707917688e+01  
  5.395106225150e+00  4.343414972609e+01  -1.296202686741e+01  
  5.407543229455e+00  4.343384326710e+01  -1.299704534421e+01  
  5.420008904015e+00  4.343353529045e+01  -1.303213480725e+01  
  5.432503314924e+00  4.343322578905e+01  -1.306729545701e+01  
  5.445026528423e+00  4.343291475580e+01  -1.310252749442e+01  
  5.457578610912e+00  4.343260218352e+01  -1.313783112091e+01  
  5.470159628939e+00  4.343228806504e+01  -1.317320653839e+01  
  5.482769649208e+00  4.343197239310e+01  -1.320865394925e+01  
  5.495408738575e+00  4.343165516045e+01  -1.324417355636e+01  
  5.508076964053e+00  4.343133635977e+01  -1.327976556310e+01  
  5.520774392807e+00  4.343101598370e+01  -1.331543017330e+01  
  5.533501092157e+00  4.343069402487e+01  -1.335116759133e+01  
  5.546257129578e+00  4.343037047585e+01  -1.338697802203e+01  
  5.559042572703e+00  4.343004532916e+01  -1.342286167072e+01  
  5.571857489318e+00  4.342971857731e+01  -1.345881874324e+01  
  5.584701947367e+00  4.342939021274e+01  -1.349484944592e+01  
  5.597576014950e+00  4.342906022787e+01  -1.353095398560e+01  
  5.610479760324e+00  4.342872861507e+01  -1.356713256960e+01  
  5.623413251903e+00  4.342839536668e+01  -1.360338540578e+01  
  5.636376558259e+00  4.342806047499e+01  -1.363971270247e+01  
  5.649369748122e+00  4.342772393224e+01  -1.367611466853e+01  
  5.662392890382e+00  4.342738573066e+01  -1.371259151332e+01  
  5.675446054085e+00  4.342704586240e+01  -1.374914344673e+01  
  5.688529308438e+00  4.342670431960e+01  -1.378577067914e+01  
  5.701642722807e+00  4.342636109434e+01  -1.382247342146e+01  
  5.714786366718e+00  4.342601617867e+01  -1.385925188511e+01  
  5.727960309857e+00  4.342566956458e+01  -1.389610628205e+01  
  5.741164622072e+00  4.342532124404e+01  -1.393303682474e+01  
  5.754399373371e+00  4.342497120895e+01  -1.397004372616e+01  
  5.767664633922e+00  4.342461945120e+01  -1.400712719985e+01  
  5.780960474056e+00  4.342426596262e+01  -1.404428745983e+01  
  5.794286964268e+00  4.342391073499e+01  -1.408152472070e+01  
  5.807644175212e+00  4.342355376005e+01  -1.411883919754e+01  
  5.821032177708e+00  4.342319502950e+01  -1.415623110601e+01  
  5.834451042737e+00  4.342283453499e+01  -1.419370066229e+01  
  5.847900841444e+00  4.342247226815e+01  -1.423124808307e+01  
  5.861381645139e+00  4.342210822053e+01  -1.426887358563e+01  
